ID,Computer Science,Physics,Mathematics,Statistics,Quantitative Biology,Quantitative Finance,Chemistry,Astrology,Spaceology,Life Science,Earth Science,Data Science,kfold
4529,1,0,0,0,0,0,0,0,0,0,0,0,2
4528,0,1,0,0,0,0,0,0,0,0,0,1,1
5011,0,1,0,0,0,0,0,0,0,0,0,0,3
5012,0,0,1,0,0,0,0,0,0,1,0,0,2
5013,0,0,1,0,0,0,0,0,0,1,0,0,2
5487,0,0,1,0,0,0,0,0,0,0,0,1,1
5505,1,0,0,0,0,0,0,0,0,0,0,0,1
5503,0,0,1,0,0,0,0,0,0,0,0,0,0
5502,0,1,0,0,0,0,0,0,0,1,0,0,1
5500,0,0,1,0,0,0,0,0,0,0,0,0,3
5499,0,0,0,1,0,0,0,0,0,0,0,0,2
5498,0,1,0,0,0,0,0,0,0,1,0,1,0
5496,0,1,0,0,0,0,0,0,0,1,0,0,1
5495,0,0,0,1,0,0,0,0,0,1,0,0,2
5493,1,0,0,0,0,0,0,0,0,1,0,1,2
5492,0,1,0,0,0,0,0,0,0,1,0,0,3
5491,0,0,1,0,0,0,0,0,0,0,0,1,2
5490,1,0,0,0,0,0,0,0,0,0,0,0,1
5489,1,0,0,0,0,0,1,0,0,0,0,0,1
5488,1,0,0,0,0,0,0,0,0,0,0,0,1
5484,1,0,0,0,0,0,0,0,0,1,0,1,2
5461,0,1,0,0,0,0,0,0,0,1,0,1,2
5483,0,0,1,0,0,0,0,0,0,1,0,0,2
5482,0,0,1,0,0,0,0,0,0,1,0,1,2
5481,0,0,1,0,0,0,0,0,0,1,0,1,3
5480,0,0,0,1,0,0,0,0,0,1,0,0,3
5478,0,0,1,0,0,0,0,0,0,1,0,0,2
5477,1,0,0,0,0,0,0,0,0,1,0,1,3
5475,0,0,1,0,0,0,0,0,0,0,0,0,3
5474,0,0,1,0,0,0,0,0,0,1,0,0,2
5473,0,0,0,0,1,0,0,0,0,0,0,1,0
5472,0,1,0,0,0,0,0,0,0,1,0,1,2
5470,0,0,1,0,0,0,0,0,0,1,0,0,1
5467,0,0,1,0,0,0,0,0,0,1,0,1,2
5466,1,0,0,0,0,0,0,0,0,1,0,0,2
5464,1,0,0,0,0,0,0,0,0,0,0,1,2
5506,1,0,0,0,0,0,0,0,0,1,0,1,0
5507,0,1,0,0,0,0,0,0,0,1,0,0,0
5508,0,0,0,1,0,0,0,0,0,0,0,0,3
5509,0,0,1,0,0,0,0,0,0,0,0,1,3
5546,0,0,1,0,0,0,0,0,0,0,0,0,2
5544,1,0,0,0,0,0,0,0,0,1,0,1,1
5543,0,0,0,1,0,0,0,0,0,1,0,0,2
5542,0,1,0,0,0,0,0,0,0,0,0,1,0
5541,0,1,0,0,0,0,0,0,0,1,0,0,1
5540,0,1,0,0,0,0,0,0,0,1,0,0,0
5539,0,1,0,0,0,0,0,0,0,1,0,1,3
5538,0,1,0,0,0,0,0,0,0,1,0,1,2
5537,0,1,0,0,0,0,0,0,0,1,0,1,3
5536,0,1,0,0,0,0,0,0,0,0,0,1,0
5535,1,0,0,0,0,0,0,0,0,1,0,1,2
5533,0,0,0,1,0,0,0,0,0,1,0,1,2
5531,1,0,0,0,0,0,0,0,0,1,0,0,2
5530,0,0,0,1,0,0,0,0,0,0,0,0,3
5529,0,1,0,0,0,0,0,0,0,0,0,0,0
5528,1,0,0,0,0,0,0,0,0,0,0,1,1
5527,1,0,0,0,0,0,0,0,0,1,0,1,1
5524,0,1,0,0,0,0,0,0,0,0,0,1,0
5523,0,1,0,0,0,0,0,0,0,1,0,1,3
5522,1,0,0,0,0,0,0,0,0,1,0,1,1
5521,0,0,1,0,0,0,0,0,0,1,0,0,1
5519,0,0,1,0,0,0,0,0,0,1,0,1,1
5518,1,0,0,0,0,0,0,0,0,0,1,0,0
5517,0,0,1,0,0,0,0,0,0,1,0,0,3
5514,0,0,1,0,0,0,0,0,0,1,0,0,0
5513,0,0,1,0,0,0,0,0,0,1,0,1,3
5512,0,1,0,0,0,0,0,0,0,0,0,0,1
5511,0,0,1,0,0,0,0,0,0,0,0,0,2
5510,0,0,1,0,0,0,0,0,0,0,0,0,1
5462,0,0,1,0,0,0,0,0,0,1,0,1,2
5458,0,1,0,0,0,0,0,0,0,1,0,0,0
5371,0,1,0,0,0,0,0,0,0,0,0,0,3
5393,1,0,0,0,0,0,0,0,0,1,0,0,2
5411,0,0,1,0,0,0,0,0,0,0,0,0,0
5410,1,0,0,0,0,0,0,0,0,0,0,1,0
5408,1,0,0,0,0,0,0,0,0,1,0,0,3
5406,0,0,0,0,1,0,1,0,0,1,0,0,2
5405,1,0,0,0,0,0,0,0,0,1,0,1,0
5404,0,0,0,0,0,1,1,0,0,1,0,1,3
5403,0,0,0,0,1,0,0,0,0,0,0,0,1
5402,0,0,0,0,0,1,0,0,0,1,0,1,2
5401,1,0,0,0,0,0,0,0,0,1,0,0,0
5399,0,1,0,0,0,0,0,0,0,0,0,1,0
5398,0,1,0,0,0,0,0,0,0,0,0,0,0
5397,1,0,0,0,0,0,0,0,0,1,0,1,2
5396,1,0,0,0,0,0,0,0,0,0,0,0,1
5395,0,0,0,0,0,1,0,0,0,1,0,0,0
5391,0,1,0,0,0,0,0,0,0,1,0,1,2
5456,0,1,0,0,0,0,0,0,0,1,0,1,1
5390,1,0,0,0,0,0,0,0,0,1,0,1,0
5389,0,1,0,0,0,0,0,0,0,0,0,0,2
5388,1,0,0,0,0,0,0,0,0,1,0,1,3
5386,0,1,0,0,0,0,0,0,0,1,0,0,1
5385,0,1,0,0,0,0,0,0,0,0,0,1,0
5383,1,0,0,0,0,0,0,0,0,1,0,0,0
5382,1,0,0,0,0,0,0,0,0,0,0,0,2
5380,1,0,0,0,0,0,0,0,0,0,0,1,1
5379,1,0,0,0,0,0,0,0,0,0,0,1,2
5378,0,1,0,0,0,0,0,0,0,1,0,0,1
5377,0,1,0,0,0,0,0,0,0,1,0,0,2
5375,1,0,0,0,0,0,0,0,0,1,0,0,3
5374,0,0,0,1,0,0,0,0,0,1,0,0,3
5373,1,0,0,0,0,0,0,0,0,0,0,1,1
5412,0,0,1,0,0,0,0,0,0,1,0,0,0
5413,0,0,0,1,0,0,0,0,0,1,0,0,1
5415,0,1,0,0,0,0,0,0,0,1,0,1,3
5416,0,1,0,0,0,0,0,0,0,0,0,1,0
5455,1,0,0,0,0,0,0,0,0,0,0,1,3
5453,1,0,0,0,0,0,0,0,0,1,0,1,3
5452,0,0,0,1,0,0,0,0,0,0,0,1,0
5450,0,0,0,1,0,0,0,0,0,1,0,1,1
5449,0,1,0,0,0,0,0,0,0,1,0,0,1
5448,0,0,0,1,0,0,0,0,0,0,0,0,3
5445,0,0,1,0,0,0,0,0,0,1,0,1,0
5444,0,1,0,0,0,0,1,0,0,0,0,1,2
5443,1,0,0,0,0,0,0,0,0,0,0,0,1
5440,1,0,0,0,0,0,0,0,0,1,0,0,2
5439,1,0,0,0,0,0,0,0,0,1,0,1,0
5437,0,0,0,1,0,0,0,0,0,1,0,1,3
5436,1,0,0,0,0,0,0,0,0,1,0,1,0
5435,1,0,0,0,0,0,0,0,0,0,0,0,3
5434,1,0,0,0,0,0,0,0,0,1,0,0,1
5433,0,0,1,0,0,0,0,0,0,1,0,1,3
5432,0,0,0,1,0,0,0,0,0,0,0,0,1
5431,0,1,0,0,0,0,0,0,0,1,0,1,3
5430,0,1,0,0,0,0,0,0,0,0,0,0,2
5429,1,0,0,0,0,0,0,0,0,1,0,0,1
5428,0,1,0,0,0,0,0,0,0,0,0,1,0
5427,0,0,1,0,0,0,0,0,0,1,0,0,3
5426,1,0,0,0,0,0,0,0,0,1,0,0,3
5424,1,0,0,0,0,0,0,0,0,0,0,0,1
5423,0,1,0,0,0,0,0,0,0,0,0,1,2
5421,0,0,0,1,0,0,0,0,0,0,0,0,0
5420,0,0,0,1,0,0,0,0,0,0,0,1,1
5418,1,0,0,0,0,0,0,0,0,0,0,0,0
5417,0,1,0,0,0,0,0,0,0,0,0,1,3
5547,1,0,0,0,0,0,0,0,0,1,0,1,3
5548,0,1,0,0,0,0,0,0,0,1,0,1,3
5549,0,1,0,0,0,0,0,0,0,0,0,0,0
5663,0,1,0,0,0,0,0,0,0,1,0,1,0
5684,0,0,1,0,0,0,0,0,0,0,0,1,0
5681,1,0,0,0,0,0,0,0,0,1,0,1,1
5680,1,0,0,0,0,0,0,0,0,0,0,0,0
5679,0,0,0,1,0,0,0,0,0,1,0,0,2
5678,0,0,1,0,0,0,0,0,0,0,0,0,3
5677,0,1,0,0,0,0,0,0,0,1,0,1,1
5676,0,1,0,0,0,0,0,0,0,1,0,0,0
5675,0,1,0,0,0,0,0,0,0,0,0,1,1
5673,0,1,0,0,0,0,0,0,0,1,0,0,3
5671,1,0,0,0,0,0,0,0,0,1,0,1,0
5670,0,0,0,1,0,0,0,0,0,1,0,0,2
5669,1,0,0,0,0,0,0,0,0,1,0,1,2
5667,0,0,0,1,0,0,0,0,0,0,0,1,2
5664,1,0,0,0,0,0,0,0,0,0,0,1,3
5662,1,0,0,0,0,0,0,1,0,0,0,1,0
5550,0,1,0,0,0,0,1,0,0,1,0,0,2
5661,0,0,0,1,0,0,0,0,0,0,0,1,0
5660,1,0,0,0,0,0,0,0,0,0,0,0,2
5659,1,0,0,0,0,0,0,0,0,0,0,0,1
5658,1,0,0,0,0,0,0,0,0,1,0,0,0
5657,1,0,0,0,0,0,0,0,0,1,0,1,2
5656,0,0,1,0,0,0,0,0,0,0,0,0,0
5652,0,1,0,0,0,0,0,0,0,0,0,1,1
5650,0,0,0,1,0,0,0,0,0,0,0,1,3
5649,1,0,0,0,0,0,0,0,0,1,0,0,0
5646,0,0,1,0,0,0,0,0,0,1,0,0,2
5645,0,0,0,1,0,0,0,0,0,0,0,0,1
5644,0,0,0,1,0,0,0,0,0,1,0,0,1
5643,1,0,0,0,0,0,0,0,0,1,0,0,2
5642,1,0,0,0,0,0,0,0,0,0,0,1,0
5685,1,0,0,0,0,0,0,0,0,1,0,1,2
5686,1,0,0,0,0,0,0,0,0,1,0,0,2
5687,0,1,0,0,0,0,0,0,0,0,0,0,2
5688,0,0,0,1,0,0,0,0,0,0,0,0,2
5723,0,0,1,0,0,0,0,0,0,0,0,0,1
5722,0,0,0,1,0,0,0,0,0,0,0,0,3
5721,0,0,1,0,0,0,0,0,0,0,0,1,1
5719,0,0,0,1,0,0,1,0,0,1,0,1,3
5717,1,0,0,0,0,0,0,0,0,1,0,0,3
5716,1,0,0,0,0,0,0,0,0,0,0,0,2
5715,0,0,1,0,0,0,0,0,0,0,0,0,0
5714,1,0,0,0,0,0,0,0,0,1,0,0,3
5713,1,0,0,0,0,0,0,0,0,1,0,1,1
5712,1,0,0,0,0,0,0,0,0,1,0,0,1
5711,0,0,1,0,0,0,0,0,0,0,0,1,0
5708,1,0,0,0,0,0,0,0,0,1,0,1,0
5707,0,1,0,0,0,0,0,0,0,1,0,0,2
5706,0,1,0,0,0,0,0,0,0,1,0,1,0
5704,1,0,0,0,0,0,0,0,0,0,0,0,3
5703,1,0,0,0,0,0,0,0,0,1,0,1,2
5702,0,0,0,1,0,0,0,0,0,0,0,1,2
5700,0,1,0,0,0,0,0,0,0,1,0,0,2
5699,1,0,0,0,0,0,0,0,0,1,0,1,0
5698,0,0,1,0,0,0,0,0,0,0,0,0,0
5697,1,0,0,0,0,0,0,0,0,1,0,1,0
5696,0,1,0,0,0,0,0,0,0,1,0,1,0
5695,1,0,0,0,0,0,0,0,0,1,0,1,3
5694,1,0,0,0,0,0,0,0,0,1,0,1,2
5693,1,0,0,0,0,0,0,0,0,1,0,1,3
5692,0,1,0,0,0,0,0,0,0,0,0,0,2
5691,0,0,1,0,0,0,0,0,0,0,0,1,1
5690,0,0,1,0,0,0,0,0,0,1,0,0,0
5689,0,1,0,0,0,0,0,0,0,1,0,1,2
5638,1,0,0,0,0,0,0,0,0,1,0,0,0
5637,0,0,0,0,0,1,0,0,0,1,0,0,3
5636,1,0,0,0,0,0,0,0,0,1,0,0,0
5594,0,0,0,0,1,0,0,0,0,1,0,1,1
5591,0,0,0,1,0,0,0,0,0,1,0,0,1
5590,1,0,0,0,0,0,0,0,0,0,0,0,3
5588,1,0,0,0,0,0,1,0,0,1,0,0,1
5586,1,0,0,0,0,0,0,0,0,0,0,1,0
5585,0,0,1,0,0,0,0,0,0,1,0,1,3
5584,1,0,0,0,0,0,0,0,0,0,0,0,0
5583,1,0,0,0,0,0,0,0,0,0,0,0,2
5582,0,1,0,0,0,0,0,0,0,0,0,1,0
5581,1,0,0,0,0,0,0,0,0,1,0,0,1
5580,0,0,0,0,1,0,0,0,0,0,0,0,0
5579,0,0,1,0,0,0,0,0,0,1,0,1,2
5578,0,0,0,1,0,0,0,0,0,1,0,0,2
5576,0,0,0,1,0,0,0,0,0,1,0,1,3
5575,0,1,0,0,0,0,0,0,0,0,0,1,0
5574,0,0,0,0,0,1,0,0,0,1,0,0,2
5573,0,0,0,1,0,0,0,0,0,1,0,1,1
5572,0,1,0,0,0,0,0,0,0,0,0,1,2
5570,1,0,0,0,0,0,0,0,0,0,0,1,3
5569,1,0,0,0,0,0,0,0,0,0,0,0,1
5568,0,0,1,0,0,0,1,0,0,1,0,1,2
5567,1,0,0,0,0,0,0,0,0,0,0,0,0
5566,1,0,0,0,0,0,0,0,0,0,0,0,1
5563,0,0,0,0,1,0,0,0,0,1,0,0,1
5561,0,1,0,0,0,0,0,0,0,1,0,1,1
5559,0,1,0,0,0,0,0,0,0,0,0,0,2
5556,1,0,0,0,0,0,0,0,0,1,0,1,3
5555,1,0,0,0,0,0,0,0,0,0,0,1,2
5553,0,1,0,0,0,0,0,0,0,1,0,0,1
5552,1,0,0,0,0,0,0,0,0,1,0,1,1
5592,0,0,1,0,0,0,0,0,0,1,0,1,0
5595,0,0,1,0,0,0,0,0,0,0,0,0,1
5635,0,1,0,0,0,0,0,0,0,1,0,0,1
5596,0,0,1,0,0,0,0,0,0,1,0,1,3
5634,0,1,0,0,0,0,0,0,0,0,0,1,3
5633,0,1,0,0,0,0,0,0,0,0,0,0,2
5632,0,0,1,0,0,0,0,0,0,0,0,0,3
5630,0,0,0,1,0,0,0,0,0,0,0,0,1
5629,0,1,0,0,0,0,0,0,0,0,0,0,1
5628,0,0,1,0,0,0,0,0,0,0,0,1,2
5627,1,0,0,0,0,0,0,0,0,0,0,1,2
5626,1,0,0,0,0,0,0,0,0,1,0,0,2
5625,0,1,0,0,0,0,0,0,0,1,0,1,2
5624,0,0,1,0,0,0,0,0,0,1,0,1,0
5622,0,0,0,1,0,0,1,0,0,1,0,0,0
5621,1,0,0,0,0,0,0,0,0,1,0,0,1
5620,0,0,0,1,0,0,1,0,0,0,0,0,3
5619,0,1,0,0,0,0,0,0,0,1,0,0,1
5618,0,1,0,0,0,0,0,0,0,1,0,1,2
5617,1,0,0,0,0,0,0,0,0,1,0,0,2
5616,0,1,0,0,0,0,0,0,0,0,0,0,1
5614,0,0,1,0,0,0,0,0,0,1,0,0,3
5612,1,0,0,0,0,0,0,0,0,1,0,0,1
5611,1,0,0,0,0,0,0,0,0,1,0,0,3
5609,0,1,0,0,0,0,0,0,0,1,0,0,2
5607,1,0,0,0,0,0,0,0,0,1,0,1,2
5606,0,0,1,0,0,0,0,0,0,0,0,0,1
5605,1,0,0,0,0,0,0,0,0,0,0,0,3
5604,0,0,1,0,0,0,0,0,0,0,0,1,0
5603,0,0,1,0,0,0,0,0,0,0,0,0,0
5601,1,0,0,0,0,0,0,0,0,0,0,1,3
5598,0,1,0,0,0,0,0,0,0,1,0,0,2
5597,1,0,0,0,0,0,0,0,0,1,0,1,2
5372,0,1,0,0,0,0,0,0,0,1,0,0,3
5369,0,0,1,0,0,0,0,0,0,1,0,1,3
5014,1,0,0,0,0,0,0,0,0,1,0,0,3
5118,0,0,0,1,0,0,0,0,0,0,0,0,2
5136,1,0,0,0,0,0,0,0,0,0,0,1,0
5135,1,0,0,0,0,0,0,0,0,0,0,0,0
5134,0,1,0,0,0,0,0,0,0,1,0,1,2
5133,0,1,0,0,0,0,0,0,0,0,0,1,1
5132,0,0,0,0,1,0,0,0,0,0,0,0,0
5131,0,0,1,0,0,0,0,0,0,1,0,0,1
5130,1,0,0,0,0,0,0,0,0,1,0,1,2
5128,0,1,0,0,0,0,0,0,0,1,0,0,1
5127,1,0,0,0,0,0,0,0,0,0,0,0,1
5126,1,0,0,0,0,0,0,0,0,0,0,1,3
5125,0,0,1,0,0,0,0,0,0,0,0,0,2
5124,0,1,0,0,0,0,0,0,0,0,0,0,0
5121,0,0,0,1,0,0,0,0,0,1,0,0,0
5119,0,0,0,1,0,0,0,0,0,1,0,0,1
5117,0,1,0,0,0,0,0,0,0,1,0,1,3
5097,0,1,0,0,0,0,0,0,0,1,0,1,3
5116,0,0,1,0,0,0,1,0,0,1,0,0,0
5115,1,0,0,0,0,0,0,0,0,0,0,1,1
5111,0,0,1,0,0,0,0,0,0,1,0,1,0
5110,0,1,0,0,0,0,0,0,0,1,0,1,1
5109,0,1,0,0,0,0,0,0,0,1,0,0,1
5108,0,1,0,0,0,0,0,0,0,1,0,1,0
5107,0,0,1,0,0,0,0,0,0,0,0,0,2
5106,0,0,0,1,0,0,0,0,0,1,0,1,0
5105,0,0,1,0,0,0,0,0,0,1,0,0,3
5104,0,1,0,0,0,0,1,0,0,1,0,1,3
5103,0,0,0,1,0,0,0,0,0,1,0,0,2
5102,0,0,0,0,1,0,1,0,0,1,0,1,0
5101,0,1,0,0,0,0,0,0,0,0,0,1,1
5100,1,0,0,0,0,0,0,0,0,0,0,1,1
5137,0,1,0,0,0,0,0,0,0,0,0,1,3
5139,0,1,0,0,0,0,0,0,0,1,0,0,0
5140,0,1,0,0,0,0,0,0,0,1,0,1,2
5141,0,0,1,0,0,0,0,0,0,0,0,0,0
5190,1,0,0,0,0,0,0,0,0,1,0,0,3
5185,0,1,0,0,0,0,0,0,0,1,0,0,1
5183,1,0,0,0,0,0,0,0,0,1,0,1,1
5179,1,0,0,0,0,0,0,0,0,0,0,0,2
5178,0,1,0,0,0,0,0,0,0,0,0,0,2
5177,0,1,0,0,0,0,0,0,0,1,0,1,0
5175,0,1,0,0,0,0,0,0,0,1,0,0,0
5174,1,0,0,0,0,0,0,0,0,1,0,1,1
5173,1,0,0,0,0,0,1,0,0,1,0,0,1
5172,0,0,1,0,0,0,0,0,0,0,0,1,0
5171,0,1,0,0,0,0,0,0,0,0,0,1,3
5170,0,0,1,0,0,0,0,0,0,0,0,0,0
5169,0,0,1,0,0,0,0,0,0,1,0,0,3
5166,1,0,0,0,0,0,0,0,0,0,0,0,0
5163,0,0,0,1,0,0,0,0,0,1,0,1,3
5162,0,1,0,0,0,0,0,0,0,0,0,0,2
5161,1,0,0,0,0,0,0,0,0,1,0,0,2
5160,1,0,0,0,0,0,0,0,0,0,0,0,1
5159,0,0,0,1,0,0,0,0,0,1,0,0,1
5155,0,1,0,0,0,0,0,0,0,1,0,1,3
5154,0,1,0,0,0,0,0,0,0,0,0,0,3
5151,0,1,0,0,0,0,0,0,0,1,0,1,2
5150,1,0,0,0,0,0,0,0,0,0,0,0,1
5148,1,0,0,0,0,0,0,0,0,0,0,0,0
5147,0,0,1,0,0,0,0,0,0,0,0,0,2
5145,1,0,0,0,0,0,0,0,0,0,0,0,1
5144,0,0,1,0,0,0,0,0,0,1,0,1,2
5143,0,0,0,1,0,0,0,0,0,0,0,0,3
5142,0,1,0,0,0,0,0,0,0,1,1,0,0
5098,0,0,1,0,0,0,0,0,0,0,0,0,3
5096,1,0,0,0,0,0,0,0,0,1,0,0,1
5368,0,1,0,0,0,0,0,0,0,1,0,1,1
5035,1,0,0,0,0,0,0,0,0,0,0,0,0
5052,0,0,1,0,0,0,0,0,0,0,0,0,3
5050,1,0,0,0,0,0,0,0,0,1,0,1,1
5049,0,1,0,0,0,0,0,0,0,1,0,1,2
5048,0,0,0,0,1,0,0,0,0,0,0,1,2
5047,0,0,1,0,0,0,0,0,0,0,0,1,0
5046,0,0,1,0,0,0,0,0,0,0,0,1,1
5045,0,0,1,0,0,0,0,0,0,0,0,0,1
5044,0,1,0,0,0,0,0,0,0,1,0,0,2
5043,0,0,0,1,0,0,0,0,0,1,0,0,3
5041,0,1,0,0,0,0,0,0,0,0,0,1,3
5040,0,0,1,0,0,0,0,0,0,0,0,0,3
5038,0,1,0,0,0,0,0,0,0,1,0,1,0
5037,0,0,1,0,0,0,0,0,0,0,0,1,3
5036,0,1,0,0,0,0,0,0,0,1,0,0,1
5031,1,0,0,0,0,0,0,0,0,1,0,0,3
5094,0,1,0,0,0,0,0,0,0,0,0,1,1
5030,0,1,0,0,0,0,0,0,0,1,0,1,0
5029,0,0,1,0,0,0,0,0,0,0,0,1,0
5028,0,0,1,0,0,0,0,1,0,1,0,0,3
5027,1,0,0,0,0,0,0,0,0,1,0,0,2
5026,1,0,0,0,0,0,0,0,0,0,0,0,2
5025,1,0,0,0,0,0,0,0,0,0,0,0,3
5022,0,1,0,0,0,0,0,0,0,0,0,0,3
5021,0,1,0,0,0,0,0,0,0,1,0,0,3
5020,1,0,0,0,0,0,0,0,0,1,0,1,3
5019,0,0,0,0,1,0,0,0,0,1,0,1,1
5018,0,1,0,0,0,0,0,0,0,1,0,0,0
5017,1,0,0,0,0,0,0,0,0,0,0,1,2
5016,0,1,0,0,0,0,0,0,0,0,0,0,0
5015,0,0,1,0,0,0,0,0,0,0,0,0,1
5054,0,0,1,0,0,0,1,0,0,0,0,1,1
5055,0,0,0,1,0,0,0,0,0,0,0,1,0
5056,0,1,0,0,0,0,0,0,0,0,0,0,0
5057,0,0,1,0,0,0,1,0,0,0,0,1,2
5092,0,0,1,0,0,0,0,0,0,1,0,0,3
5091,1,0,0,0,0,0,0,0,0,0,0,1,3
5089,0,0,1,0,0,0,0,0,0,1,0,1,3
5088,0,0,1,0,0,0,0,0,0,0,0,1,3
5087,0,1,0,0,0,0,0,0,0,0,0,0,1
5086,1,0,0,0,0,0,0,0,0,0,0,0,3
5085,1,0,0,0,0,0,0,0,0,1,0,0,2
5084,0,1,0,0,0,0,0,0,0,0,0,0,0
5083,0,0,1,0,0,0,0,0,0,1,0,1,0
5082,0,0,0,1,0,0,0,0,0,1,0,1,1
5080,0,1,0,0,0,0,0,0,0,1,0,0,0
5079,0,1,0,0,0,0,1,0,0,0,0,0,1
5078,0,1,0,0,0,0,0,0,0,1,0,1,0
5077,1,0,0,0,0,0,0,0,0,1,0,1,0
5076,0,1,0,0,0,0,0,0,0,1,0,0,0
5075,0,0,0,1,0,0,0,0,0,1,0,0,1
5074,0,0,0,1,0,0,0,0,0,1,0,1,1
5073,0,1,0,0,0,0,0,0,0,0,0,1,1
5071,0,1,0,0,0,0,0,0,0,1,0,0,0
5070,0,1,0,0,0,0,0,0,0,0,0,0,2
5069,0,1,0,0,0,0,0,0,0,0,0,1,3
5068,1,0,0,0,0,0,1,0,0,1,0,1,2
5066,0,1,0,0,0,0,0,0,0,1,0,0,2
5064,0,1,0,0,0,0,0,0,0,1,0,1,1
5063,0,1,0,0,0,0,0,0,0,0,0,0,1
5061,0,0,0,1,0,0,0,0,0,1,0,1,3
5060,1,0,0,0,0,0,0,0,0,1,0,1,2
5059,0,0,1,0,0,0,0,0,0,1,0,0,3
5058,0,0,0,1,0,0,0,0,0,1,0,0,0
5193,0,0,1,0,0,0,1,0,0,0,0,0,1
5195,0,0,1,0,0,0,0,0,0,0,0,1,2
5196,0,1,0,0,0,0,0,0,0,1,0,1,1
5308,0,0,1,0,0,0,0,0,0,0,0,1,2
5327,0,1,0,0,0,0,0,0,0,0,0,0,3
5325,0,0,0,1,0,0,0,0,0,1,0,0,2
5323,1,0,0,0,0,0,0,0,0,0,0,1,0
5322,0,0,1,0,0,0,0,0,0,0,0,0,0
5321,0,0,0,1,0,0,0,0,0,1,0,1,1
5320,0,1,0,0,0,0,0,0,0,1,0,1,1
5319,0,0,1,0,0,0,0,0,0,0,0,1,1
5318,0,1,0,0,0,0,0,0,0,0,0,1,1
5316,0,0,1,0,0,0,0,0,0,0,0,1,0
5315,0,1,0,0,0,0,0,0,0,0,0,1,1
5312,1,0,0,0,0,0,0,0,0,1,0,0,0
5311,0,0,0,1,0,0,0,0,0,0,0,0,1
5310,1,0,0,0,0,0,0,0,0,0,0,0,3
5309,1,0,0,0,0,0,0,0,0,0,0,0,2
5307,0,1,0,0,0,0,0,0,0,1,0,0,1
5197,1,0,0,0,0,0,0,0,0,0,0,0,2
5306,1,0,0,0,0,0,0,0,0,1,0,0,1
5305,0,1,0,0,0,0,0,0,0,0,0,0,3
5304,0,1,0,0,0,0,0,0,0,1,0,0,1
5303,1,0,0,0,0,0,0,0,0,1,0,0,2
5302,0,0,1,0,0,0,0,0,0,1,0,1,2
5301,0,1,0,0,0,0,0,0,0,1,0,0,1
5300,0,1,0,0,0,0,0,0,0,0,0,0,3
5299,0,0,1,0,0,0,0,0,0,0,0,0,0
5298,0,1,0,0,0,0,0,0,0,1,0,1,3
5297,1,0,0,0,0,0,0,0,0,0,0,0,2
5295,0,0,0,0,1,0,0,0,0,1,0,0,0
5294,0,0,1,0,0,0,0,0,0,0,0,1,1
5293,1,0,0,0,0,0,0,0,0,0,0,1,1
5292,0,0,1,0,0,0,0,0,0,0,0,1,1
5330,1,0,0,0,0,0,0,0,0,1,0,0,1
5331,1,0,0,0,0,0,0,0,0,0,0,1,1
5332,1,0,0,0,0,0,0,0,0,0,0,0,1
5333,0,1,0,0,0,0,0,0,0,0,0,1,2
5367,1,0,0,0,0,0,0,0,0,0,0,0,1
5366,0,0,1,0,0,0,0,0,0,1,0,1,0
5365,1,0,0,0,0,0,0,0,0,0,0,1,1
5363,0,1,0,0,0,0,0,0,0,0,0,0,0
5362,0,0,1,0,0,0,0,0,0,0,0,1,3
5361,1,0,0,0,0,0,0,0,0,0,0,0,0
5360,0,0,1,0,0,0,0,0,0,0,1,0,0
5359,0,1,0,0,0,0,0,0,0,0,0,0,3
5358,0,0,0,1,0,0,0,0,0,1,0,1,2
5357,1,0,0,0,0,0,0,0,0,1,0,0,0
5356,0,1,0,0,0,0,0,0,0,0,0,0,3
5355,0,1,0,0,0,0,0,0,0,1,0,0,0
5354,0,0,1,0,0,0,0,0,0,1,0,1,1
5353,0,0,1,0,0,0,1,0,0,1,0,1,3
5352,0,1,0,0,0,0,0,0,0,1,0,0,1
5351,0,1,0,0,0,0,0,0,0,0,0,0,3
5350,0,0,1,0,0,0,0,0,0,0,0,1,3
5349,1,0,0,0,0,0,0,0,0,0,0,1,1
5348,0,0,1,0,0,0,0,0,0,0,0,0,2
5347,0,0,1,0,0,0,0,0,0,0,0,1,2
5346,0,0,1,0,0,0,0,0,0,0,0,0,1
5345,0,0,0,1,0,0,0,0,0,1,1,1,1
5342,0,1,0,0,0,0,0,0,0,0,0,0,1
5341,0,1,0,0,0,0,0,0,0,1,0,0,2
5340,0,1,0,0,0,0,0,0,0,0,0,0,3
5339,0,0,1,0,0,0,0,0,0,0,0,0,1
5337,0,0,0,1,0,0,0,0,0,1,0,1,0
5336,0,0,1,0,0,0,0,0,0,1,0,0,3
5335,0,1,0,0,0,0,1,0,0,1,0,1,2
5291,1,0,0,0,0,0,0,0,0,0,0,1,3
5290,0,0,1,0,0,0,0,0,0,0,0,1,2
5289,0,0,1,0,0,0,0,0,0,1,0,0,1
5240,0,0,1,0,0,0,0,0,0,1,0,0,0
5238,0,0,0,1,0,0,0,0,0,0,0,0,0
5237,0,1,0,0,0,0,0,0,0,0,0,1,0
5236,1,0,0,0,0,0,0,0,0,1,0,1,2
5235,0,0,1,0,0,0,0,0,0,0,0,1,1
5234,0,1,0,0,0,0,0,0,0,0,0,0,0
5233,0,1,0,0,0,0,0,0,0,0,0,0,0
